Year,Date,Day,Location,Stage,Time,Artist
2015,"June 19, 2015",Friday,Las Vegas,funkHOUSE,8pm - 9:30pm,Burn Unit
2015,"June 19, 2015",Friday,Las Vegas,funkHOUSE,9:30pm - 11pm,Jason Bentley
2015,"June 19, 2015",Friday,Las Vegas,funkHOUSE,11pm - 12am,DJ Jazzy Jeff
2015,"June 19, 2015",Friday,Las Vegas,funkHOUSE,12am - 1:30am,Z-Trip
2015,"June 19, 2015",Friday,Las Vegas,funkHOUSE,1:30am - 3am,Graham Funke
2015,"June 19, 2015",Friday,Las Vegas,funkHOUSE,3am - 5:30am,Brandon Elliot
2015,"June 20, 2015",Saturday,Las Vegas,kineticFIELD,7pm - 8pm,Wiwek
2015,"June 20, 2015",Saturday,Las Vegas,kineticFIELD,8pm - 8:56pm,MOTi
2015,"June 20, 2015",Saturday,Las Vegas,kineticFIELD,8:56pm - 9:58pm,Laidback Luke
2015,"June 20, 2015",Saturday,Las Vegas,kineticFIELD,9:58pm - 10:59pm,Deorro
2015,"June 20, 2015",Saturday,Las Vegas,kineticFIELD,10:59pm - 12am,Avicii
2015,"June 20, 2015",Saturday,Las Vegas,kineticFIELD,12am - 1:15am,Above & Beyond
2015,"June 20, 2015",Saturday,Las Vegas,kineticFIELD,1:15am - 2:30am,Hardwell
2015,"June 20, 2015",Saturday,Las Vegas,kineticFIELD,2:30am - 3:31am,Armin van Buuren
2015,"June 20, 2015",Saturday,Las Vegas,kineticFIELD,3:31am - 4:30am,Dash Berlin
2015,"June 20, 2015",Saturday,Las Vegas,kineticFIELD,4:30am - 5:30am,Showtek
2015,"June 20, 2015",Saturday,Las Vegas,cosmicMEADOW,7pm - 8pm,Speaker of the House
2015,"June 20, 2015",Saturday,Las Vegas,cosmicMEADOW,8pm - 9pm,Grandtheft
2015,"June 20, 2015",Saturday,Las Vegas,cosmicMEADOW,9pm - 10pm,Party Favor
2015,"June 20, 2015",Saturday,Las Vegas,cosmicMEADOW,10pm - 11:05pm,Loudpvck
2015,"June 20, 2015",Saturday,Las Vegas,cosmicMEADOW,11:05pm - 12:05am,Keys N Krates
2015,"June 20, 2015",Saturday,Las Vegas,cosmicMEADOW,12:05am - 1:35am,Pretty Lights
2015,"June 20, 2015",Saturday,Las Vegas,cosmicMEADOW,1:35am-2am,Burn Unit
2015,"June 20, 2015",Saturday,Las Vegas,cosmicMEADOW,2am - 3am,Duke Dumont (Live)
2015,"June 20, 2015",Saturday,Las Vegas,cosmicMEADOW,3am-3:20am,Burn Unit
2015,"June 20, 2015",Saturday,Las Vegas,cosmicMEADOW,3:20am - 4:30am,Justin Martin
2015,"June 20, 2015",Saturday,Las Vegas,cosmicMEADOW,4:30am - 5:30am,Dom Dolla
2015,"June 20, 2015",Saturday,Las Vegas,circuitGROUNDS,7pm - 7:30pm,Breathe Carolina
2015,"June 20, 2015",Saturday,Las Vegas,circuitGROUNDS,7:30pm - 8:30pm,Dzeko & Torres
2015,"June 20, 2015",Saturday,Las Vegas,circuitGROUNDS,8:30pm - 9:30pm,Thomas Gold
2015,"June 20, 2015",Saturday,Las Vegas,circuitGROUNDS,9:30pm - 10:30pm,3LAU
2015,"June 20, 2015",Saturday,Las Vegas,circuitGROUNDS,10:30pm - 11:30pm,Krewella
2015,"June 20, 2015",Saturday,Las Vegas,circuitGROUNDS,11:30pm - 12:30am,Amine Edge & DANCE
2015,"June 20, 2015",Saturday,Las Vegas,circuitGROUNDS,12:30am - 1:30am,Dada Life
2015,"June 20, 2015",Saturday,Las Vegas,circuitGROUNDS,1:30am - 2:30am,Eric Prydz
2015,"June 20, 2015",Saturday,Las Vegas,circuitGROUNDS,2:30am - 3:30am,Tommy Trash
2015,"June 20, 2015",Saturday,Las Vegas,circuitGROUNDS,3:30am - 4:30am,Blasterjaxx
2015,"June 20, 2015",Saturday,Las Vegas,circuitGROUNDS,4:30am - 5:30am,Dannic
2015,"June 20, 2015",Saturday,Las Vegas,neonGARDEN,7pm - 7:30pm,Javi Row
2015,"June 20, 2015",Saturday,Las Vegas,neonGARDEN,7:30pm - 9pm,Jon Rundell
2015,"June 20, 2015",Saturday,Las Vegas,neonGARDEN,9pm - 10:30pm,Victor Calderone
2015,"June 20, 2015",Saturday,Las Vegas,neonGARDEN,10:30pm - 12am,Disclosure (DJ Set)
2015,"June 20, 2015",Saturday,Las Vegas,neonGARDEN,12am - 1:30am,Eats Everything
2015,"June 20, 2015",Saturday,Las Vegas,neonGARDEN,1:30am - 2:30am,Carl Cox B2B Victor Calderone
2015,"June 20, 2015",Saturday,Las Vegas,neonGARDEN,2:30am - 4am,Carl Cox
2015,"June 20, 2015",Saturday,Las Vegas,neonGARDEN,4am - 5:30am,Chris Liebing
2015,"June 20, 2015",Saturday,Las Vegas,bassPOD,7pm - 8pm,Fallen & MC Dino
2015,"June 20, 2015",Saturday,Las Vegas,bassPOD,8pm - 9pm,Kasra B2B Foreign Concept B2B Enei
2015,"June 20, 2015",Saturday,Las Vegas,bassPOD,9pm - 10pm,Ed Rush & Optical
2015,"June 20, 2015",Saturday,Las Vegas,bassPOD,10pm - 11pm,Slander
2015,"June 20, 2015",Saturday,Las Vegas,bassPOD,11pm - 12:15am,Cookie Monsta B2B FuntCase
2015,"June 20, 2015",Saturday,Las Vegas,bassPOD,12:15am - 1:15am,Brillz
2015,"June 20, 2015",Saturday,Las Vegas,bassPOD,1:15am - 2:15am,Excision
2015,"June 20, 2015",Saturday,Las Vegas,bassPOD,2:15am - 3:30am,Adventure Club
2015,"June 20, 2015",Saturday,Las Vegas,bassPOD,3:30am - 4:30am,Metrik B2B TC
2015,"June 20, 2015",Saturday,Las Vegas,bassPOD,4:30am - 5:30am,Black Sun Empire B2B State of Mind
2015,"June 20, 2015",Saturday,Las Vegas,wasteLAND,7pm - 8pm,Pulsatorz
2015,"June 20, 2015",Saturday,Las Vegas,wasteLAND,8pm - 9pm,Vena Cava
2015,"June 20, 2015",Saturday,Las Vegas,wasteLAND,9pm - 10:30pm,A-lusion
2015,"June 20, 2015",Saturday,Las Vegas,wasteLAND,10:30pm - 11:30pm,Adrenalize
2015,"June 20, 2015",Saturday,Las Vegas,wasteLAND,11:30pm - 12:30am,Brennan Heart
2015,"June 20, 2015",Saturday,Las Vegas,wasteLAND,12:30am - 1:30am,Carnage
2015,"June 20, 2015",Saturday,Las Vegas,wasteLAND,1:30am - 3am,TNT
2015,"June 20, 2015",Saturday,Las Vegas,wasteLAND,3am - 4am,Darren Styles
2015,"June 20, 2015",Saturday,Las Vegas,wasteLAND,4am - 5:30am,Astrix
2015,"June 20, 2015",Saturday,Las Vegas,stage7,7pm - 8pm,Technobabble
2015,"June 20, 2015",Saturday,Las Vegas,stage7,8pm - 9pm,Aaron Jackson
2015,"June 20, 2015",Saturday,Las Vegas,stage7,9pm - 10pm,AWE
2015,"June 20, 2015",Saturday,Las Vegas,stage7,10pm - 11pm,4B
2015,"June 20, 2015",Saturday,Las Vegas,stage7,11pm - 12am,Mako
2015,"June 20, 2015",Saturday,Las Vegas,stage7,12am - 1am,Wuki
2015,"June 20, 2015",Saturday,Las Vegas,stage7,1am - 2am,Hook N Sling
2015,"June 20, 2015",Saturday,Las Vegas,stage7,2am - 3:30am,Dr. Fresch
2015,"June 20, 2015",Saturday,Las Vegas,stage7,3:30am - 4:30am,Hotel Garuda
2015,"June 20, 2015",Saturday,Las Vegas,stage7,4:30am - 5:30am,Jackal
2015,"June 20, 2015",Saturday,Las Vegas,funkHOUSE,7pm - 8pm,Barrels
2015,"June 20, 2015",Saturday,Las Vegas,funkHOUSE,8pm - 9:30pm,Troy Kurtz
2015,"June 20, 2015",Saturday,Las Vegas,funkHOUSE,9:30pm - 11pm,Posso
2015,"June 20, 2015",Saturday,Las Vegas,funkHOUSE,11pm - 12am,Graff
2015,"June 20, 2015",Saturday,Las Vegas,funkHOUSE,12am - 1:30am,Z-Trip
2015,"June 20, 2015",Saturday,Las Vegas,funkHOUSE,1:30am - 3am,Graham Funke
2015,"June 20, 2015",Saturday,Las Vegas,funkHOUSE,3am - 5:30am,Baumer
2015,"June 21, 2015",Sunday,Las Vegas,kineticFIELD,7pm - 8pm,EDX
2015,"June 21, 2015",Sunday,Las Vegas,kineticFIELD,8pm - 8:56pm,Dyro
2015,"June 21, 2015",Sunday,Las Vegas,kineticFIELD,8:56pm - 10pm,Sander van Doorn
2015,"June 21, 2015",Sunday,Las Vegas,kineticFIELD,10pm - 11:01pm,Bingo Players
2015,"June 21, 2015",Sunday,Las Vegas,kineticFIELD,11:01pm - 12:16am,Calvin Harris
2015,"June 21, 2015",Sunday,Las Vegas,kineticFIELD,12:16am - 1:17am,Alesso
2015,"June 21, 2015",Sunday,Las Vegas,kineticFIELD,1:17am - 2:32am,Tiesto
2015,"June 21, 2015",Sunday,Las Vegas,kineticFIELD,2:23am - 3:33am,DJ Snake
2015,"June 21, 2015",Sunday,Las Vegas,kineticFIELD,3:33am - 4:32am,Audien
2015,"June 21, 2015",Sunday,Las Vegas,kineticFIELD,4:32am - 5:30am,Galantis
2015,"June 21, 2015",Sunday,Las Vegas,cosmicMEADOW,7pm - 7:25pm,Popeska
2015,"June 21, 2015",Sunday,Las Vegas,cosmicMEADOW,7:25pm - 8:25pm,NGHTMRE
2015,"June 21, 2015",Sunday,Las Vegas,cosmicMEADOW,8:25pm - 9:25pm,Gladiator
2015,"June 21, 2015",Sunday,Las Vegas,cosmicMEADOW,9:25pm - 10:30pm,Alison Wonderland
2015,"June 21, 2015",Sunday,Las Vegas,cosmicMEADOW,10:30pm - 11:05pm,Kiesza
2015,"June 21, 2015",Sunday,Las Vegas,cosmicMEADOW,11:05pm - 12:10am,Martin Solveig
2015,"June 21, 2015",Sunday,Las Vegas,cosmicMEADOW,12:10am - 1:15am,Bassnectar
2015,"June 21, 2015",Sunday,Las Vegas,cosmicMEADOW,1:15am - 2:20am,Flosstradamus
2015,"June 21, 2015",Sunday,Las Vegas,cosmicMEADOW,2:20am - 3:25am,Jack Beats
2015,"June 21, 2015",Sunday,Las Vegas,cosmicMEADOW,3:25am - 4:30am,Seven Lions
2015,"June 21, 2015",Sunday,Las Vegas,circuitGROUNDS,7pm - 7:25pm,Joaquin Bamaca
2015,"June 21, 2015",Sunday,Las Vegas,circuitGROUNDS,7:25pm - 8:25pm,Ilan Bluestone
2015,"June 21, 2015",Sunday,Las Vegas,circuitGROUNDS,8:25pm - 9:25pm,Myon & Shane 54
2015,"June 21, 2015",Sunday,Las Vegas,circuitGROUNDS,9:25pm - 10:25pm,ATB
2015,"June 21, 2015",Sunday,Las Vegas,circuitGROUNDS,10:25pm - 11:25pm,Orjan Nilsen
2015,"June 21, 2015",Sunday,Las Vegas,circuitGROUNDS,11:25pm - 12:25am,Cosmic Gate
2015,"June 21, 2015",Sunday,Las Vegas,circuitGROUNDS,12:25am - 1:25am,Ferry Corsten
2015,"June 21, 2015",Sunday,Las Vegas,circuitGROUNDS,1:25am - 2:30am,Andrew Rayel
2015,"June 21, 2015",Sunday,Las Vegas,circuitGROUNDS,2:30am - 3:35am,Gaia
2015,"June 21, 2015",Sunday,Las Vegas,circuitGROUNDS,3:35am - 4:33am,Markus Schulz
2015,"June 21, 2015",Sunday,Las Vegas,neonGARDEN,7pm - 8pm,Trent Cantrelle
2015,"June 21, 2015",Sunday,Las Vegas,neonGARDEN,8pm - 9pm,Catz 'N Dogz
2015,"June 21, 2015",Sunday,Las Vegas,neonGARDEN,9pm - 10pm,Pan-Pot
2015,"June 21, 2015",Sunday,Las Vegas,neonGARDEN,10pm - 11pm,Art Department
2015,"June 21, 2015",Sunday,Las Vegas,neonGARDEN,11pm - 12am,Dubfire
2015,"June 21, 2015",Sunday,Las Vegas,neonGARDEN,12am - 1am,John Digweed
2015,"June 21, 2015",Sunday,Las Vegas,neonGARDEN,1am - 2:30am,Loco Dice
2015,"June 21, 2015",Sunday,Las Vegas,neonGARDEN,2:30am - 3:30am,Umek
2015,"June 21, 2015",Sunday,Las Vegas,neonGARDEN,3:30am - 4:30am,Get Real (Green Velvet & Claude VonStroke)
2015,"June 21, 2015",Sunday,Las Vegas,neonGARDEN,4:30am - 5:30am,Hot Since 82
2015,"June 21, 2015",Sunday,Las Vegas,bassPOD,7pm - 7:30pm,Mitis B2B Kicks N Licks
2015,"June 21, 2015",Sunday,Las Vegas,bassPOD,7:30pm - 8:30pm,Protohype B2B Lookas B2B Kayzo
2015,"June 21, 2015",Sunday,Las Vegas,bassPOD,8:30pm - 9:30pm,Eptic B2B Habstrakt
2015,"June 21, 2015",Sunday,Las Vegas,bassPOD,9:30pm - 10:30pm,Friction
2015,"June 21, 2015",Sunday,Las Vegas,bassPOD,10:30pm - 11:30pm,Wilkinson
2015,"June 21, 2015",Sunday,Las Vegas,bassPOD,11:30pm - 12:30am,Ookay
2015,"June 21, 2015",Sunday,Las Vegas,bassPOD,12:30am - 1:30am,Datsik
2015,"June 21, 2015",Sunday,Las Vegas,bassPOD,1:30am - 2:30am,Camo & Krooked
2015,"June 21, 2015",Sunday,Las Vegas,bassPOD,2:30am - 3:30am,Crizzly
2015,"June 21, 2015",Sunday,Las Vegas,bassPOD,3:30am - 4:30am,Dirtyphonics
2015,"June 21, 2015",Sunday,Las Vegas,wasteLAND,7pm - 8pm,Leiel
2015,"June 21, 2015",Sunday,Las Vegas,wasteLAND,8pm - 9pm,Crisis Era
2015,"June 21, 2015",Sunday,Las Vegas,wasteLAND,9pm - 10pm,Alex Kidd
2015,"June 21, 2015",Sunday,Las Vegas,wasteLAND,10pm - 11pm,Audiotricz
2015,"June 21, 2015",Sunday,Las Vegas,wasteLAND,11pm - 12am,Adrenalize B2B Audiotricz
2015,"June 21, 2015",Sunday,Las Vegas,wasteLAND,12am - 1:30am,D-Block & S-te-Fan
2015,"June 21, 2015",Sunday,Las Vegas,wasteLAND,1:30am - 2:30am,Coone
2015,"June 21, 2015",Sunday,Las Vegas,wasteLAND,2:30am - 3:30am,Da Tweekaz
2015,"June 21, 2015",Sunday,Las Vegas,wasteLAND,3:30am - 4:30am,Ran-D
2015,"June 21, 2015",Sunday,Las Vegas,wasteLAND,4:30am - 5:30am,Freedom Fighters
2015,"June 21, 2015",Sunday,Las Vegas,stage7,7pm - 8pm,Petey Clicks
2015,"June 21, 2015",Sunday,Las Vegas,stage7,8pm - 9pm,Bones
2015,"June 21, 2015",Sunday,Las Vegas,stage7,9pm - 10pm,Kry Wolf
2015,"June 21, 2015",Sunday,Las Vegas,stage7,10pm - 11pm,Low Steppa
2015,"June 21, 2015",Sunday,Las Vegas,stage7,11pm - 12am,Chris Lorenzo
2015,"June 21, 2015",Sunday,Las Vegas,stage7,12am - 1am,Jack Beats
2015,"June 21, 2015",Sunday,Las Vegas,stage7,1am - 2am,AC Slater
2015,"June 21, 2015",Sunday,Las Vegas,stage7,2am - 3:30am,DJ EZ
2015,"June 21, 2015",Sunday,Las Vegas,stage7,3:30am - 4:30am,Motez
2015,"June 21, 2015",Sunday,Las Vegas,stage7,4:30am - 5:30am,Kastle
2015,"June 21, 2015",Sunday,Las Vegas,funkHOUSE,7pm - 8pm,Chevy Chase
2015,"June 21, 2015",Sunday,Las Vegas,funkHOUSE,8pm - 9:30pm,CSTNZA
2015,"June 21, 2015",Sunday,Las Vegas,funkHOUSE,9:30pm - 11pm,ROYL (Live)
2015,"June 21, 2015",Sunday,Las Vegas,funkHOUSE,11pm - 12am,Dimitri From Paris
2015,"June 21, 2015",Sunday,Las Vegas,funkHOUSE,12am - 1:30am,Soul Clap
2015,"June 21, 2015",Sunday,Las Vegas,funkHOUSE,1:30am - 3am,Z-Trip
2015,"June 21, 2015",Sunday,Las Vegas,funkHOUSE,3am - 4am,Graham Funke
2015,"June 21, 2015",Sunday,Las Vegas,funkHOUSE,4am - 5:30am,DJ Dan
2016,"June 17, 2016",Friday,Las Vegas,funkHOUSE,7pm-8:12pm,Mike Williams
2016,"June 17, 2016",Friday,Las Vegas,funkHOUSE,8:12pm-9:24pm,Don Diablo
2016,"June 17, 2016",Friday,Las Vegas,funkHOUSE,9:24pm-9:30pm,Opening Ceremony
2016,"June 17, 2016",Friday,Las Vegas,funkHOUSE,9:30pm-10:42pm,The Magician
2016,"June 17, 2016",Friday,Las Vegas,funkHOUSE,10:42pm-10:44pm,Visions of Nature
2016,"June 17, 2016",Friday,Las Vegas,funkHOUSE,10:44pm-11:56pm,Jauz
2016,"June 17, 2016",Friday,Las Vegas,funkHOUSE,11:56pm-12:08am,EDC20 Celebration
2016,"June 17, 2016",Friday,Las Vegas,funkHOUSE,12:08am-1:31am,Alesso
2016,"June 17, 2016",Friday,Las Vegas,funkHOUSE,1:31am-1:38am,Electric Sky Fireworks Show
2016,"June 17, 2016",Friday,Las Vegas,funkHOUSE,1:38am-1:40am,Beyond Technology
2016,"June 17, 2016",Friday,Las Vegas,funkHOUSE,1:40am-3:03am,Hardwell
2016,"June 17, 2016",Friday,Las Vegas,funkHOUSE,3:03am-3:05am,EDC Is Home
2016,"June 17, 2016",Friday,Las Vegas,funkHOUSE,3:05am-4:17am,Dada Life
2016,"June 17, 2016",Friday,Las Vegas,funkHOUSE,4:17am-4:19am,Worlds United
2016,"June 17, 2016",Friday,Las Vegas,funkHOUSE,4:19am-5:30am,W&W
2016,"June 17, 2016",Friday,Las Vegas,cosmicMEADOW,7pm-8pm,Christofi
2016,"June 17, 2016",Friday,Las Vegas,cosmicMEADOW,8pm-9:15pm,Chris Lorenzo
2016,"June 17, 2016",Friday,Las Vegas,cosmicMEADOW,9:15pm-10:30pm,Amtrac
2016,"June 17, 2016",Friday,Las Vegas,cosmicMEADOW,10:30pm-11:45pm,SNBRN B2B Dr. Fresch
2016,"June 17, 2016",Friday,Las Vegas,cosmicMEADOW,11:45pm-1am,Martin Solveig
2016,"June 17, 2016",Friday,Las Vegas,cosmicMEADOW,1am-2:15am,GTA
2016,"June 17, 2016",Friday,Las Vegas,cosmicMEADOW,2:15am-3:30am,Knife Party
2016,"June 17, 2016",Friday,Las Vegas,cosmicMEADOW,3:30am-4:30am,Flux Pavilion
2016,"June 17, 2016",Friday,Las Vegas,cosmicMEADOW,4:30am-5:30am,Chris Lake
2016,"June 17, 2016",Friday,Las Vegas,circuitGROUNDS,7pm-8:15pm,Tom & Collins
2016,"June 17, 2016",Friday,Las Vegas,circuitGROUNDS,8:15pm-9:30pm,Party Favor
2016,"June 17, 2016",Friday,Las Vegas,circuitGROUNDS,9:30pm-10:45pm,TJR
2016,"June 17, 2016",Friday,Las Vegas,circuitGROUNDS,10:45pm-12am,Adventure Club
2016,"June 17, 2016",Friday,Las Vegas,circuitGROUNDS,12am-1:30am,Eric Prydz
2016,"June 17, 2016",Friday,Las Vegas,circuitGROUNDS,1:30am-3am,Kaskade
2016,"June 17, 2016",Friday,Las Vegas,circuitGROUNDS,3am-4:15am,Duke Dumont
2016,"June 17, 2016",Friday,Las Vegas,circuitGROUNDS,4:15am-5:30am,KSHMR
2016,"June 17, 2016",Friday,Las Vegas,neonGARDEN,7pm-8:30pm,Julia Govor
2016,"June 17, 2016",Friday,Las Vegas,neonGARDEN,8:30pm-10pm,Jason Bentley
2016,"June 17, 2016",Friday,Las Vegas,neonGARDEN,10pm-11:30pm,Dusky
2016,"June 17, 2016",Friday,Las Vegas,neonGARDEN,11:30pm-1am,Maya Jane Coles
2016,"June 17, 2016",Friday,Las Vegas,neonGARDEN,1am-2:30am,Loco Dice
2016,"June 17, 2016",Friday,Las Vegas,neonGARDEN,2:30am-4am,Hot Since 82
2016,"June 17, 2016",Friday,Las Vegas,neonGARDEN,4am-5:30am,J. Phlip
2016,"June 17, 2016",Friday,Las Vegas,bassPOD,7pm-8pm,Nightstalker
2016,"June 17, 2016",Friday,Las Vegas,bassPOD,8pm-9pm,50 Carrot B2B Coffi B2B Soloman
2016,"June 17, 2016",Friday,Las Vegas,bassPOD,9pm-10pm,Audio B2B Teddy Killerz
2016,"June 17, 2016",Friday,Las Vegas,bassPOD,10pm-11pm,Ookay
2016,"June 17, 2016",Friday,Las Vegas,bassPOD,11pm-12:30am,12th Planet B2B Protohype B2B Lumberjvck
2016,"June 17, 2016",Friday,Las Vegas,bassPOD,12:30am-1:30am,Bro Safari
2016,"June 17, 2016",Friday,Las Vegas,bassPOD,1:30am-2:30am,Snails
2016,"June 17, 2016",Friday,Las Vegas,bassPOD,2:30am-3:30am,Datsik
2016,"June 17, 2016",Friday,Las Vegas,bassPOD,3:30am-4:30am,Bad Company UK
2016,"June 17, 2016",Friday,Las Vegas,bassPOD,4:30am-5:30am,Matrix & Futurebound
2016,"June 17, 2016",Friday,Las Vegas,wasteLAND,7pm-8pm,Leiel
2016,"June 17, 2016",Friday,Las Vegas,wasteLAND,8pm-9pm,Kutski
2016,"June 17, 2016",Friday,Las Vegas,wasteLAND,9pm-10pm,Audiofreq
2016,"June 17, 2016",Friday,Las Vegas,wasteLAND,10pm-11pm,Adrenalize
2016,"June 17, 2016",Friday,Las Vegas,wasteLAND,11pm-12am,Lny Tnz
2016,"June 17, 2016",Friday,Las Vegas,wasteLAND,12am-1am,Technoboy
2016,"June 17, 2016",Friday,Las Vegas,wasteLAND,1am-2am,Code Black
2016,"June 17, 2016",Friday,Las Vegas,wasteLAND,2am-3am,DJ Isaac
2016,"June 17, 2016",Friday,Las Vegas,wasteLAND,3am-3:30am,Gammer
2016,"June 17, 2016",Friday,Las Vegas,wasteLAND,3:30am-4am,Darren Styles B2B Gammer
2016,"June 17, 2016",Friday,Las Vegas,wasteLAND,4am-4:30am,Darren Styles
2016,"June 17, 2016",Friday,Las Vegas,wasteLAND,4:30am-5:30am,Ran-D
2016,"June 17, 2016",Friday,Las Vegas,stage7,7pm-8:30pm,Baumer
2016,"June 17, 2016",Friday,Las Vegas,stage7,8:30pm-9:30pm,Morten
2016,"June 17, 2016",Friday,Las Vegas,stage7,9:30pm-10:30pm,My Digital Enemy
2016,"June 17, 2016",Friday,Las Vegas,stage7,10:30pm-11:30pm,Aryay
2016,"June 17, 2016",Friday,Las Vegas,stage7,11:30pm-12:30am,Throttle
2016,"June 17, 2016",Friday,Las Vegas,stage7,12:30am-1:30am,Sleepy Tom
2016,"June 17, 2016",Friday,Las Vegas,stage7,1:30am-2:30am,Wuki
2016,"June 17, 2016",Friday,Las Vegas,stage7,2:30am-3:30am,Sluggers
2016,"June 17, 2016",Friday,Las Vegas,stage7,3:30am-4:30am,John O'Callaghan
2016,"June 17, 2016",Friday,Las Vegas,stage7,4:30am-5:30am,Jordan Suckley
2016,"June 17, 2016",Friday,Las Vegas,upsidedownHOUSE,7pm-8pm,Blacklab
2016,"June 17, 2016",Friday,Las Vegas,upsidedownHOUSE,8pm-9pm,El Dusty
2016,"June 17, 2016",Friday,Las Vegas,upsidedownHOUSE,9pm-10pm,Awe
2016,"June 17, 2016",Friday,Las Vegas,upsidedownHOUSE,10pm-11pm,Two Fresh
2016,"June 17, 2016",Friday,Las Vegas,upsidedownHOUSE,11pm-12am,Stooki Sound
2016,"June 17, 2016",Friday,Las Vegas,upsidedownHOUSE,12am-1am,Gladiator
2016,"June 17, 2016",Friday,Las Vegas,upsidedownHOUSE,1am-2am,JSTJR
2016,"June 17, 2016",Friday,Las Vegas,upsidedownHOUSE,2am-3am,Dem Ham Boyz
2016,"June 17, 2016",Friday,Las Vegas,upsidedownHOUSE,3am-4:15am,Rell the Soundbender
2016,"June 17, 2016",Friday,Las Vegas,upsidedownHOUSE,4:15am-5:30am,Habu
2016,"June 17, 2016",Friday,Las Vegas,wideawakeARTCAR,8pm-8:45pm,Drone
2016,"June 17, 2016",Friday,Las Vegas,wideawakeARTCAR,8:45pm-9:30pm,Noface
2016,"June 17, 2016",Friday,Las Vegas,wideawakeARTCAR,9:30pm-10:15pm,Clutch
2016,"June 17, 2016",Friday,Las Vegas,wideawakeARTCAR,10:15pm-11pm,Machete
2016,"June 17, 2016",Friday,Las Vegas,wideawakeARTCAR,11pm-11:45pm,Scooba
2016,"June 17, 2016",Friday,Las Vegas,wideawakeARTCAR,11:45pm-12:30am,Consouls
2016,"June 17, 2016",Friday,Las Vegas,wideawakeARTCAR,12:30am-1:15am,Fallen
2016,"June 17, 2016",Friday,Las Vegas,wideawakeARTCAR,1:15am-2am,Nightstalker
2016,"June 17, 2016",Friday,Las Vegas,wideawakeARTCAR,2am-4am,RESPECT Crew Tag Team
2016,"June 17, 2016",Friday,Las Vegas,kalliopeARTCAR,7pm-10pm,Chadwick
2016,"June 17, 2016",Friday,Las Vegas,kalliopeARTCAR,10pm-11pm,Brad Moontribe
2016,"June 17, 2016",Friday,Las Vegas,kalliopeARTCAR,11pm-12am,John Kelley
2016,"June 17, 2016",Friday,Las Vegas,kalliopeARTCAR,12am-1am,Brian Seed b2b John Kelley b2b Brad Moontribe
2016,"June 17, 2016",Friday,Las Vegas,kalliopeARTCAR,1am-2am,Dela Moontribe
2016,"June 17, 2016",Friday,Las Vegas,kalliopeARTCAR,2am-3am,Brian Seed
2016,"June 17, 2016",Friday,Las Vegas,kalliopeARTCAR,3am-5:30am,Brian Seed b2b Brad Moontribe
2016,"June 18, 2016",Saturday,Las Vegas,kineticFIELD,7pm-8:12pm,Baggi
2016,"June 18, 2016",Saturday,Las Vegas,kineticFIELD,8:12pm-9:24pm,Anna Lunoe
2016,"June 18, 2016",Saturday,Las Vegas,kineticFIELD,9:24pm-9:30pm,Opening Ceremony
2016,"June 18, 2016",Saturday,Las Vegas,kineticFIELD,9:30pm-10:42pm,Seven Lions
2016,"June 18, 2016",Saturday,Las Vegas,kineticFIELD,10:42pm-10:44pm,Visions of Nature
2016,"June 18, 2016",Saturday,Las Vegas,kineticFIELD,10:44pm-11:56pm,Oliver Heldens
2016,"June 18, 2016",Saturday,Las Vegas,kineticFIELD,11:56pm-12:08am,EDC20 Celebration
2016,"June 18, 2016",Saturday,Las Vegas,kineticFIELD,12:08am-1:31am,The Chainsmokers
2016,"June 18, 2016",Saturday,Las Vegas,kineticFIELD,1:31am-1:38am,Electric Sky Fireworks Show
2016,"June 18, 2016",Saturday,Las Vegas,kineticFIELD,1:38am-1:40am,Beyond Technology
2016,"June 18, 2016",Saturday,Las Vegas,kineticFIELD,1:40am-3:03am,Axwell & Ingrosso
2016,"June 18, 2016",Saturday,Las Vegas,kineticFIELD,3:03am-3:05am,EDC Is Home
2016,"June 18, 2016",Saturday,Las Vegas,kineticFIELD,3:05am-4:17am,Dmitri Vegas & Like Mike
2016,"June 18, 2016",Saturday,Las Vegas,kineticFIELD,4:17am-4:19am,Worlds United
2016,"June 18, 2016",Saturday,Las Vegas,kineticFIELD,4:19am-5:30am,Dash Berlin
2016,"June 18, 2016",Saturday,Las Vegas,cosmicMEADOW,7pm-8pm,Go Freek
2016,"June 18, 2016",Saturday,Las Vegas,cosmicMEADOW,8pm-9:15pm,Paper Diamond
2016,"June 18, 2016",Saturday,Las Vegas,cosmicMEADOW,9:15pm-10:30pm,4B
2016,"June 18, 2016",Saturday,Las Vegas,cosmicMEADOW,10:30pm-11:45pm,Zedd
2016,"June 18, 2016",Saturday,Las Vegas,cosmicMEADOW,11:45pm-12:45am,A-Trak
2016,"June 18, 2016",Saturday,Las Vegas,cosmicMEADOW,12:45am-2am,Slander
2016,"June 18, 2016",Saturday,Las Vegas,cosmicMEADOW,2am-3:15am,Ephwurd
2016,"June 18, 2016",Saturday,Las Vegas,cosmicMEADOW,3:15am-4:15am,Shiba San
2016,"June 18, 2016",Saturday,Las Vegas,cosmicMEADOW,4:15am-5:30am,Tycho (DJ Set)
2016,"June 18, 2016",Saturday,Las Vegas,circuitGROUNDS,7pm-8:15pm,Michael Calfan
2016,"June 18, 2016",Saturday,Las Vegas,circuitGROUNDS,8:15pm-9:30pm,Makj
